Datetime,Text,Username,sentiment,user
2017-03-08 22:43:06+00:00, InternationalWomensDay  IWD https t co GCroQSkQwH,EmmaWatson,0,2
2017-03-08 02:40:36+00:00,From midnight NYC time  book fairies around the WORLD will start hiding feminist books to mark  IWD  IWDoursharedshelf  ,EmmaWatson,-0.296,2
2017-03-07 06:50:12+00:00,This is the part of my 2014 interview with Tavi where we talked about Beyonc  My words are in bold  https t co Y8vumOeyDT,EmmaWatson,0.3818,2
2017-03-05 18:29:33+00:00,Via BBC News   Bath Film Festival's F Rating added to online film site IMDb https t co D87ftiHxLj,EmmaWatson,0,2
2017-02-28 13:24:20+00:00,Thank you Graydon Carter  Tim Walker and for my cover https t co 0cwQv7yU42 https t co n72imoeDjy,EmmaWatson,0.3612,2
2017-02-27 14:08:06+00:00,Devastated to hear about Bill  A privilege to have worked with him  What a huge hearted man  All my love to his family ,EmmaWatson,0.6124,2
2017-02-23 11:32:08+00:00,Follow the link for a chance to win tickets to a special screening of  BeautyandtheBeast in London tonight  https t co sJvaBi5b1d x,EmmaWatson,0.8176,2
2017-02-22 22:26:57+00:00,https t co p2eKUZWCSw  ,EmmaWatson,0,2
2017-02-21 21:28:08+00:00,What a privilege to have worked with the genius that is Alan Menken    aladdin  pocahontas  thelittlemermaid https t co bS7YLr6n0W,EmmaWatson,0.3612,2
2017-02-19 15:54:31+00:00,Day one of the press tour with Team Watson  I ve started a new Instagram called  the press tour  so you can follow our journey  https t co PL1YPKxgj4,EmmaWatson,0,2
2017-02-17 13:06:07+00:00,   Poverty is sexist  https t co iTsGRbSiA6,EmmaWatson,-0.5106,2
2017-02-17 13:04:37+00:00,   Contraceptives are one of the greatest antipoverty innovations in history  https t co CkqOcXL5Z3,EmmaWatson,0.6369,2
2017-02-17 13:03:28+00:00,Reading the annual letter has lifted my spirits  https t co Od7G6RvjGe,EmmaWatson,0,2
2017-01-26 18:36:58+00:00,    https t co jbWYbXJQrD,EmmaWatson,0,2
2017-01-23 21:04:03+00:00,https t co 5Dp3fUeQEp,EmmaWatson,0,2
2017-01-22 17:24:25+00:00, WomensMarch https t co HkSrOqFTmk,EmmaWatson,0,2
2017-01-22 17:23:33+00:00, WomensMarch https t co dYZPxJ13FI,EmmaWatson,0,2
2017-01-21 23:31:18+00:00,https t co kDHkIWMzQz,EmmaWatson,0,2
2017-01-21 10:43:55+00:00, IStandWithPP Why the fight for reproductive rights goes on  https t co VF2JCmDKwq,EmmaWatson,-0.3818,2
2017-01-13 22:36:59+00:00,The wonderful is fundraising for   a great way to  StandWithPP  amp  win the chance to see Hamilton https t co 9JYiVBlHyO,EmmaWatson,0.9274,2
2017-01-09 19:07:33+00:00,Beauty and the Beast is on the cover of the new issue of out later this week    https t co TLzATBC2og,EmmaWatson,0.5859,2
2017-01-08 17:00:33+00:00,New poster for Beauty and the Beast    https t co iE6YzVCKus,EmmaWatson,0.5859,2
2017-01-03 02:53:18+00:00,Bangladesh garment factories sack hundreds after pay protests https t co wGXSwlbA9n,EmmaWatson,-0.3182,2
2016-12-15 19:59:21+00:00,I have signed the open letter and I urge all UK MPs to vote to ratify the Istanbul Convention tomorrow  https t co JEbD7YG94L,EmmaWatson,0,2
2016-12-13 12:17:34+00:00,Tweet your MP   https t co 5aeIfgHTZy,EmmaWatson,0,2
2016-12-13 11:38:54+00:00,How to find your MP   https t co TTSxApXok1,EmmaWatson,0,2
2016-11-21 20:24:08+00:00,Have you seen   If you have did you love it as much as I did   ,EmmaWatson,0.6369,2
2016-11-17 20:17:06+00:00,MUST WATCH  girlpower https t co URlJKNqqWh,EmmaWatson,0,2
2016-11-16 23:14:15+00:00,Thank you   X,EmmaWatson,0.3612,2
2016-11-10 21:20:06+00:00,So happy to show all of you the new teaser poster for Beauty and the Beast  I hope you like it  Love Emma x https t co tvlNKRTruX,EmmaWatson,0.9468,2
2016-11-09 22:28:43+00:00,  https t co H4yVuVDTKL,EmmaWatson,0,2
2016-11-09 22:21:05+00:00,   Mom amp Me amp Mom  OurSharedShelf https t co sSXZBVFjLz,EmmaWatson,0,2
2016-11-09 20:03:25+00:00,Today I am going to deliver Maya Angelou books to the New York subway  Then I am going to fight even harder for all the things I believe in ,EmmaWatson,-0.3818,2
2016-11-06 18:20:04+00:00,I'm home and really geeking out over this    PlanetEarth2 starts TONIGHT at 8pm on  amp  9pm on BBC Earth Nordics  Can't wait ,EmmaWatson,0,2
2016-10-31 14:50:35+00:00,If you re in London keep your eyes peeled for a surprise on the tube tomorrow   OurSharedShelf  Mom amp Me amp Mom,EmmaWatson,0.2732,2
2016-10-25 15:21:49+00:00,https t co gNs07Q9AQf,EmmaWatson,0,2
2016-10-17 21:13:02+00:00,This makes me so proud to have been part of Take a look and take part if you haven't already  https t co j7z4aIJnZI,EmmaWatson,0.6113,2
2016-10-04 11:12:15+00:00,Was inspiring  amp  so fun to meet with my Ottawa gender equality scholars  Proud of them all   goal5  heforshe  equality https t co 12pB2DGL0t,EmmaWatson,0.8588,2
2016-09-30 00:37:18+00:00,Amazing night at the Ottawa opening ceremony yesterday  https t co jmwQunE64k,EmmaWatson,0.5859,2
2016-09-29 23:52:36+00:00,Ready for anything after training with one of my amazing scholars  https t co bfJOpB1rLC,EmmaWatson,0.743,2
2016-09-28 00:58:37+00:00,Please support and the  WeAreLumos worldwide campaign  Limited edition shirt available at https t co oFcPbxT25c   https t co fLjItjHtw6,EmmaWatson,0.4767,2
2016-09-25 19:43:56+00:00,Happy birthday dear thank you for welcoming me to the this week and introducing me to beautiful Kentucky  https t co 0AVLqYfGzJ,EmmaWatson,0.9393,2
2016-09-19 20:32:58+00:00,https t co vHNFf0oquD,EmmaWatson,0,2
2016-09-15 22:20:30+00:00,https t co jzDJYb7bi0,EmmaWatson,0,2
2016-09-15 22:16:05+00:00,Some amazing advice in depth thoughts amp answers on  OurSharedShelf from the super generous amp thoughtful https t co 37S8q9E0LX,EmmaWatson,0.9274,2
2016-09-08 17:37:09+00:00,G is for Gender Inequality  Literacy empowers women  Please RT  https t co 4nbp6rL6Cl  ProjectLiteracy https t co m0HMMoy6xH,EmmaWatson,0.3182,2
2016-09-07 09:55:11+00:00, SREnow because knowledge empowers us to have control over our bodies  take pride in our identities  amp  respect others https t co cGoI5VDbo1,EmmaWatson,0.6705,2
2016-08-25 16:23:34+00:00,I  StandWithLeslie x,EmmaWatson,0,2
2016-08-24 22:24:48+00:00,Also   in case you missed this https t co tqWSPe2Xw8 one of my favourite Ted Talks,EmmaWatson,-0.296,2
2016-08-24 22:14:59+00:00,Truly an honour to get to meet you     I am so proud of this ,EmmaWatson,0.8908,2
2016-08-16 11:10:00+00:00,Support Emma Thompson  amp  https t co UPUGwbpmcR  ArcticHome,EmmaWatson,0.4019,2
2016-08-12 14:04:15+00:00,Love Dove s Olympics campaign  Respond directly to sexist media commentary about female athletes  https t co WVPBNsr8EX  changethestory,EmmaWatson,0.6369,2
2016-08-10 15:34:06+00:00,https t co StjAYd3uwU  HarassedAtWork,EmmaWatson,0,2
2016-08-02 09:19:19+00:00,I interviewed Marjane Satrapi  author of  OurSharedShelf's June book 'Persepolis'  for https t co 6Sj05cScqj x,EmmaWatson,0,2
2016-07-20 17:05:17+00:00,https t co 7gQ7oeQTkQ,EmmaWatson,0,2
2016-07-18 19:55:02+00:00,July  amp  August   OurSharedShelf  HungerMakesMeAModernGirl  CarrieBrownstein https t co nVWNPxKqaA https t co JwbCtiKFUP,EmmaWatson,0,2
2016-07-07 22:23:48+00:00,It was SO lovely to meet you  Hermiones https t co xkh0PQyZEr,EmmaWatson,0.7028,2
2016-07-05 13:42:13+00:00, WhatIReallyReallyWant is to see Goal 5   Gender Equality achieved,EmmaWatson,0,2
2016-07-01 18:17:24+00:00,25 shot rally     Wimbledon  SerenavsMcHale  breakpoint,EmmaWatson,0,2
2016-06-24 15:31:46+00:00,https t co j3vJoJPmfs,EmmaWatson,0,2
2016-06-23 16:14:20+00:00,When women support each other  we accomplish amazing things   LeanIntogether https t co e8Li5t87YR https t co CAd95PFIjn,EmmaWatson,0.8519,2
2016-06-21 08:51:45+00:00,Don t forget to vote on Thursday  no excuses  x  Euref https t co iArHqo3KjQ,EmmaWatson,-0.4767,2
2016-06-15 20:20:36+00:00,  Welcome Anne   UNWomen,EmmaWatson,0.4588,2
2016-06-13 15:57:20+00:00, loveislove,EmmaWatson,0,2
2016-06-11 13:26:34+00:00,Just watched powerful doc available now on   Have you seen it  What did you think  https t co 1IxU7ILMKl,EmmaWatson,0.4215,2
2016-06-07 21:42:44+00:00,This month on  OurSharedShelf   You decide  https t co GrHeKaUsD9,EmmaWatson,0,2
2016-06-06 19:30:44+00:00,Tweeters Don t lose your vote Register to vote before midnight tomorrow https t co dHve67g86t  EUref  ReadyToVote https t co nuzYbRQ032,EmmaWatson,-0.4019,2
2016-06-01 17:09:49+00:00,June   OurSharedShelf  Persepolis  MarjaneSatrapi https t co nVWNPy21za https t co EoTBdqB34f,EmmaWatson,0,2
2016-06-01 08:52:20+00:00,After watching WOMAN I pledge my support to Watch  US only  learn  amp  donate via https t co 4YdD7VZS7n  BeAWitness x,EmmaWatson,0.4019,2
2016-05-29 12:09:36+00:00, EstuproNao CulpaDaVitima,EmmaWatson,0,2
2016-05-26 13:31:19+00:00, RedNoseDay  https t co jMgTnPGxgL,EmmaWatson,0,2
2016-05-24 09:06:55+00:00,https t co WDslslsWkO,EmmaWatson,0,2
2016-05-13 09:08:09+00:00,https t co 7noJDO2oQf,EmmaWatson,0,2
2016-05-05 08:20:25+00:00,Good to see making sure gender equality features in the London mayoral race today https t co k3H8L01RgE,EmmaWatson,0.6369,2
2016-05-04 20:54:01+00:00,https t co ydjOXaO8vo,EmmaWatson,0,2
2016-05-02 14:46:59+00:00,https t co FXKpT4N0yM Professor Trelawney Ms Potts Emma Thompson baking up a storm   frackfreebakeoff,EmmaWatson,0,2
2016-04-22 08:23:44+00:00,https t co LgXacjKOS7,EmmaWatson,0,2
2016-04-18 07:31:37+00:00,Thank you everybody for all of your lovely birthday wishes  x,EmmaWatson,0.7845,2
2016-04-13 18:50:07+00:00,https t co mBsyDmkQYr,EmmaWatson,0,2
2016-04-09 19:23:48+00:00,The Ascent of Women by the brilliant is now available on is VERY exciting news ,EmmaWatson,0.8412,2
2016-03-24 21:47:12+00:00,https t co Yr0Kk9ZGZA  RedrawTheBalance,EmmaWatson,0,2
2016-03-18 15:48:25+00:00,THANK YOU  ,EmmaWatson,0.3612,2
2016-03-18 15:40:13+00:00,Inspired along the way  You're my Mavis Staples  Inspired is an understatement  I wouldn't beatbox for ANYONE ELSE   HeForShe,EmmaWatson,0.7506,2
2016-03-11 17:04:41+00:00, Gryffindorisbest,EmmaWatson,0,2
2016-03-11 17:04:16+00:00,mad man,EmmaWatson,-0.4939,2
2016-03-11 01:54:15+00:00,always xxx,EmmaWatson,0,2
2016-03-11 01:24:55+00:00,So appears to have directed this outrageously beautiful music video On an Iphone  https t co HsspvVHDhN  ,EmmaWatson,0.34,2
2016-03-11 01:19:46+00:00,I spoke to today about diversity and and equality amp it was awesome  He's a total Heforsher Despite the whole Slytherin malarkey,EmmaWatson,0.6249,2
2016-03-09 19:05:13+00:00,Hermione ,EmmaWatson,0,2
2016-03-08 23:34:05+00:00, IWD2016  HeforShe  EmpireStateBuilding https t co ja3NxJp7H5,EmmaWatson,0,2
2016-03-08 23:26:03+00:00,My friend directed this  https t co u7R5sAbD73 and it's bloody brilliant  Watch watch watch  likeagirl  IWD  moreemojis,EmmaWatson,0.6249,2
2016-03-08 23:06:43+00:00,The photos in this post  agh  I am SO proud to be a woman  https t co HN2nK5PaPR,EmmaWatson,0.6281,2
2016-03-08 23:02:27+00:00,The Empire State Building is Magenta   Heforshe  IWD2015  ,EmmaWatson,0,2
2016-03-08 22:47:29+00:00,This is what it looks like from the top of the Empire State Building    dontlookdown  IWD2016  HeForShe https t co pNhQu0RaHG,EmmaWatson,0.5106,2
2016-03-08 22:40:48+00:00,I need to give you a  HeforShe badge of honor sir  I am such big fan of yours   IWD2016  thisiswhatafeministlookslike,EmmaWatson,0.6705,2
2016-03-08 18:47:10+00:00,RIGHT back at you    thank you for everything xx,EmmaWatson,0.3612,2
2016-03-08 18:13:09+00:00,News Twitter has created a Heforshe emoji   whaatttttt  Type hashtag HeForShe and our logo will automatically appear   Heforshe  IWD16,EmmaWatson,0.25,2
2016-03-08 17:35:08+00:00,Let's make Goal 5 famous   IWD  HeForShe https t co 9hv1wpAaA7,EmmaWatson,0,2
2016-03-08 17:27:24+00:00,What a kind man   thisiswhatafeminstlookslike  IWD2016  HeForShe https t co IJok54gdau,EmmaWatson,0.5267,2
2016-03-08 17:16:33+00:00,Ah  This made me emotional  Proud to see lots of HeforSher's in there   IWD2016 https t co gi52B5ehTV,EmmaWatson,0.5719,2
2016-03-08 16:44:55+00:00,Look outside your windows at dusk  and I just turned the Empire State Building PINK   IWD2016   https t co pYrboITexa,EmmaWatson,0,2
2016-03-08 16:39:04+00:00, ,EmmaWatson,0,2
2016-03-07 19:59:49+00:00,What are you doing tomorrow for  InternationalWomensDay  ,EmmaWatson,0,2
2016-03-07 19:51:51+00:00,Looking forward to seeing you Forest     InternationalWomensDay  heforshe  ArtsWeek,EmmaWatson,0,2
2016-03-07 19:29:45+00:00,What can you say when someone you look up to is all the things you hope they will be   and then more    https t co oMTM5EUXez,EmmaWatson,0.4404,2
2016-03-07 19:28:18+00:00,hardly anyone in this world makes me laugh more than you Thank you  thank you howtobeawoman https t co vid1DUOzMM,EmmaWatson,0.8344,2
2016-03-07 19:10:36+00:00,This is the face of a very proud amp happy lady  Thank you  amyaronson https t co JBjNBhQaVB,EmmaWatson,0.8707,2
2016-03-03 12:15:27+00:00,https t co SU6GBbm5Ri,EmmaWatson,0,2
2016-03-02 20:05:32+00:00,and  has contributions from and others ,EmmaWatson,0,2
2016-03-02 20:04:00+00:00,The mag features 26 pages on why the fight for gender equality involves us all,EmmaWatson,-0.3818,2
2016-03-02 20:02:29+00:00,So excited to reveal the cover of Women  amp  Men issue  Featuring and me  https t co XdA3lCvXMI,EmmaWatson,0.4005,2
2016-02-26 13:20:16+00:00,https t co J1B3jfLB1K,EmmaWatson,0,2
2016-02-26 13:10:55+00:00,It was such an honour to interview on Wednesday   MyLifeOnTheRoad  OurSharedShelf https t co KD7m7dpmB2,EmmaWatson,0.5719,2
2016-02-19 10:41:27+00:00,Super honoured to be interviewed by   https t co rz6GDIZR2W https t co W97DZ1EpP6,EmmaWatson,0.7964,2
2016-02-17 13:20:47+00:00,This makes me so happy  https t co qGrx0Ks7i8,EmmaWatson,0.6948,2
2016-02-14 19:42:30+00:00,BBC News   Firms forced to reveal gender pay gap https t co CoJvOg1uZx,EmmaWatson,-0.5267,2
2016-02-12 17:23:26+00:00,Fascinating interview with and https t co lvoxdy8shg,EmmaWatson,0.5423,2
2016-01-26 11:12:21+00:00,https t co m1Psu5s23e thanks  ,EmmaWatson,0.4404,2
2016-01-24 18:47:36+00:00,4 of 5 stars to My Life on the Road by Gloria Steinem https t co vCvLEuxBoP,EmmaWatson,0,2
2016-01-24 18:46:13+00:00,BEST   https t co 5Dbor6mub9   Happy Sunday Evening  Thank me later   hello,EmmaWatson,0.9029,2
2016-01-23 23:24:07+00:00,The Corrs were amazing tonight at the 02  I really want to go learn the drums now having seen  ,EmmaWatson,0.659,2
2016-01-21 23:49:16+00:00,Watch live Jan 22 CET  08 45 GMT  03 45 EST  https t co k14yLWoB4R,EmmaWatson,0,2
2016-01-21 23:49:12+00:00,Our HeForShe IMPACT Champions are releasing 1st gender parity report  Excited to moderate ,EmmaWatson,0.7003,2
2016-01-18 20:35:55+00:00,https t co reqoA5nfFP   https t co Kw5lbS2o8v,EmmaWatson,0,2
2016-01-18 18:23:42+00:00, MLKDay https t co yg4ibY8bbd,EmmaWatson,0,2
2016-01-14 17:20:56+00:00, AlanRickman https t co fwMvp0lmiX,EmmaWatson,0,2
2016-01-14 17:07:55+00:00, AlanRickman https t co NFyKKsVhpJ,EmmaWatson,0,2
2016-01-14 17:05:38+00:00, AlanRickman https t co e7Pyubd8qn,EmmaWatson,0,2
2016-01-14 16:56:18+00:00,Go to Google plus to read Dan's essay on  AlanRickman  It's his second most recent post x,EmmaWatson,0,2
2016-01-14 15:36:50+00:00, alanrickman https t co 4WXwnoUtM7,EmmaWatson,0,2
2016-01-14 15:26:28+00:00,https t co hlMryJMr36,EmmaWatson,0,2
2016-01-14 08:57:56+00:00,'I was terrified by my life as a child star' errr non  Please read full article https t co i8AHZwxf38,EmmaWatson,-0.4019,2
2016-01-13 12:16:13+00:00,Feminism To Remain On Politics A Level After Government U Turn https t co j0qkcoQbiQ,EmmaWatson,0,2
2016-01-12 19:58:01+00:00,Loving this 'update your progress' situation on 'Our Shared Shelf'  motivated https t co gxiqy4GehA,EmmaWatson,0.9022,2
2016-01-12 18:52:58+00:00,https t co rTcsYOzlUR  Amazing article by one of my absolute favourites  BowieRIP  ,EmmaWatson,0.5859,2
2016-01-11 22:44:27+00:00,moderator coming xxx,EmmaWatson,0,2
2016-01-11 00:12:11+00:00,Who has their book   OurSharedShelf  mylifeontheroad  bookclub https t co ZX3ze6BAc5,EmmaWatson,0,2
2016-01-07 23:47:35+00:00,It's official   'Our Shared Shelf' is up and running  First book   My life on the road  https t co nVWNPy21za,EmmaWatson,0.34,2
2016-01-07 23:42:52+00:00,Check out my shelves on Goodreads  https t co axal8gEr5O,EmmaWatson,0,2
2016-01-07 13:36:50+00:00,just released a new memoir Thought it seemed like a good place 2begin MyLifeOnTheRoad,EmmaWatson,0.6597,2
2016-01-07 13:27:48+00:00,Thank you to everyone who came up with ideas and suggestions  That was VERY cool of you all  More info coming soon  Xxx,EmmaWatson,0.7028,2
2016-01-07 13:26:38+00:00,I've decided to go with 'Our Shared Shelf'    I absolutely loved this  Thank you  thank you x,EmmaWatson,0.9062,2
2016-01-07 01:49:23+00:00,Yes   ,EmmaWatson,0.4019,2
2016-01-07 01:48:15+00:00,obviously  ,EmmaWatson,0,2
2016-01-06 20:22:35+00:00,of course,EmmaWatson,0,2
2016-01-06 20:02:20+00:00,definitely going to do that,EmmaWatson,0.4019,2
2016-01-06 20:02:00+00:00,bell hooks defo on the list,EmmaWatson,0,2
2016-01-06 19:52:31+00:00,nice  ,EmmaWatson,0.4215,2
2016-01-06 19:32:37+00:00,why ,EmmaWatson,0,2
2016-01-06 19:27:40+00:00,I am almost certain there is a more inspiring name out there  Does anyone have any thoughts    Emma'sBookClub,EmmaWatson,0.5994,2
2016-01-06 19:26:16+00:00,Hi Team    I want to start a feminist book club but so far have only brainstormed 'Feminist Book Club' and 'Emma Watson Book Club' ,EmmaWatson,0.0387,2
2016-01-02 19:15:00+00:00,Can't wait to see Noma Dumezweni as Hermione on stage this year     harrypotterandthecursedchild  2016,EmmaWatson,0,2
2016-01-02 19:12:04+00:00,Thought  SuicideAndMe by was amazing  What a great man  https t co RGbdtwHZBt,EmmaWatson,0.836,2
2015-12-22 01:28:33+00:00,'After the disaster  the international business community pledged to work to improve safety standards but two years on  ,EmmaWatson,0.0772,2
2015-12-22 01:25:31+00:00,41 charged over deadly Rana Plaza factory collapse in Bangladesh https t co DyvCSZ0jOE,EmmaWatson,-0.6124,2
2015-12-18 20:55:06+00:00,https t co vrVv6utXuJ,EmmaWatson,0,2
2015-12-17 01:43:22+00:00,https t co CWvtw4p6OQ  feminismisfun  feministsolidarity  respect  love  friendship  hero  daymade,EmmaWatson,0.93,2
2015-12-17 01:39:36+00:00,It's scary to meet people you admire  Will you disappoint Will they  was ALL the things And so LOVING too https t co kDfWh4yeCj,EmmaWatson,0.6258,2
2015-12-15 20:52:28+00:00,I've loved Carey's whole career but just thought this performance was so exquisite X,EmmaWatson,0.3506,2
2015-12-15 20:49:51+00:00,Carey Mulligan's performance in   Wow  Have you seen it yet   Wonderful in Madding crowd too  But ,EmmaWatson,0.5789,2
2015-12-10 05:04:18+00:00,To make it even better they were dressed as Santa and Rudolph on her phone screensaver     Christmasiscoming,EmmaWatson,0.4404,2
2015-12-10 05:01:43+00:00,Got to be one of my favourite fan moments Young woman I just met named her 2 rescue cats after a 'great' feminist    Emma  and  Watson   ,EmmaWatson,0.6808,2
2015-12-09 15:35:48+00:00,https t co qWIGbFWn4f,EmmaWatson,0,2
2015-12-09 01:14:09+00:00,  https t co wSpMzWQ8qr,EmmaWatson,0,2
2015-12-08 21:15:52+00:00, ,EmmaWatson,0,2
2015-12-08 21:10:29+00:00,Watch here  https t co s7hTftc3Tn or on,EmmaWatson,0,2
2015-12-08 21:09:15+00:00,Love her  Privilege to host screening with AvailNow  Mustsee https t co cZENlca99w,EmmaWatson,0.7717,2
2015-12-05 21:46:02+00:00,https t co gS4aG0eaLO,EmmaWatson,0,2
2015-12-05 19:47:55+00:00,Thank you so much for having me on your cover and included amongst so many incredible women    https t co J3x2TcP9wM,EmmaWatson,0.3612,2
2015-12-04 14:10:14+00:00,THANK GOODNESS    https t co 7xt2yWZyQn   watch the video  So good  ,EmmaWatson,0.8795,2
2015-11-25 13:47:54+00:00,25Nov is Int l Day to End Violence against Women  calls to  orangetheworld  https t co m7ZQWfFyJz  16days,EmmaWatson,-0.6249,2
2015-11-18 12:56:49+00:00,If you haven't heard 's  WomenoftheHour yet   its wonderful https t co GXCNyYwkLQ First episode is my favourite ,EmmaWatson,0.5719,2
2015-11-18 11:24:21+00:00,Rookieyearbook4 has everything from how to make fake fur sandals to college applications  Made by girls 4 girls  https t co qLxsRkcqdp,EmmaWatson,-0.4767,2
2015-11-18 11:12:29+00:00,I  AM  SO EXCITED that this is finally here  https t co h0kGLljH58 ladies buy it now now now https t co IXwB0pajR6,EmmaWatson,0.6321,2
2015-11-14 00:01:11+00:00,https t co 9aMF8oTvfY,EmmaWatson,0,2
2015-11-13 23:48:38+00:00, PrayingForParis,EmmaWatson,0,2
2015-11-12 19:38:08+00:00,Please donate to  cureEB    NB  video contains graphic medical detail  https t co ClbBc3QSV5   https t co ebTpV08Lwg,EmmaWatson,0.3182,2
2015-11-11 18:19:38+00:00,https t co 0RqaOLY9j7,EmmaWatson,0,2
2015-11-07 22:20:51+00:00,Pretty blown away by  AnnaCross  Ebola nurse   survivor  Wow   FestivalofRemembranceService,EmmaWatson,0.8591,2
2015-11-07 22:09:26+00:00,haha,EmmaWatson,0.4588,2
2015-11-07 22:04:51+00:00,https t co QfuQzusB3n better ,EmmaWatson,0.4404,2
2015-11-06 20:52:23+00:00,  Malala's father is the DEFINITION of a  heforshe if you haven't yet   check him out  Wow  X,EmmaWatson,0.5859,2
2015-11-06 20:44:05+00:00,Beautifully shot  Intimate  All those good things  If you've seen it already tell me your favourite parts  X  HeNamedMeMalala,EmmaWatson,0.765,2
2015-11-06 20:43:21+00:00,It's not just that I love Malala  the documentary is genuinely emotional  insightful  suspenseful  inspiring  in and of itself ,EmmaWatson,0.0083,2
2015-11-06 20:42:46+00:00,Who is going to see  HeNamedMeMalala this weekend ,EmmaWatson,0,2
2015-11-06 13:25:25+00:00,has committed to getting 100 000 men to sign up for gender equality on https t co vpBffFJktF  HeForShe AWESOME   x,EmmaWatson,0.7865,2
2015-11-05 14:20:14+00:00,Why a gender balanced 50 50 government Because it's 2015 Coolest thing I've seen in a while  U Canada   Heforshe https t co 8bypuiBNMX,EmmaWatson,0,2
2015-11-05 11:19:41+00:00,Honoured to interview Malala yesterday  https t co 1G83qjgvJn  notjustamovieamovement  HeNamedMeMalala https t co LVaKz2A60N,EmmaWatson,0.4939,2
2015-10-31 17:56:48+00:00,Happy Halloween  beautyandthebeast https t co HDsWKojsQ2,EmmaWatson,0.5719,2
2015-10-24 09:08:07+00:00,I think I've played  Hello 30x plus times  thank you for being so generous with your heart and your talent  You absolute legend  X,EmmaWatson,0.8988,2
2015-10-16 10:36:46+00:00,don't go  X,EmmaWatson,0,2
2015-10-13 20:02:28+00:00, I m over trying to find the  adorable  way to state my opinion ,EmmaWatson,0.4939,2
2015-10-13 19:50:35+00:00,O Jennifer Lawrence I love you so  X,EmmaWatson,0.6369,2
2015-10-09 18:08:22+00:00,yes ,EmmaWatson,0.4019,2
2015-10-09 17:59:48+00:00,Sorry I didn't get 2everyone there were some great questions there Thank u for being so supportive  as ever I hope u enjoy,EmmaWatson,0.9356,2
2015-10-09 17:53:53+00:00,  I was thinking the same thing all of yesterday  Lets make this standard practice ,EmmaWatson,0,2
2015-10-09 17:48:09+00:00,  absolutely  I would love to do theatre ,EmmaWatson,0.6682,2
2015-10-09 17:45:39+00:00,  I do love the scene where Bruce realises   ,EmmaWatson,0.6369,2
2015-10-09 17:42:03+00:00,  I want as many people as possible to feel seen  heard and included in this movement  http t co QHogOflPYn,EmmaWatson,0.0772,2
2015-10-09 17:25:16+00:00,wow   its amazing,EmmaWatson,0.8225,2
2015-10-09 17:16:19+00:00,  Why it was reported differently I am not sure ,EmmaWatson,-0.2411,2
2015-10-09 17:16:08+00:00,  The week long meditation course I took was part of my yoga teaching certification happened months before and was unrelated,EmmaWatson,0,2
2015-10-09 17:14:55+00:00,  I have never spoken about my personal relationships and didn t in the interview I think you are referencing ,EmmaWatson,0,2
2015-10-09 17:10:56+00:00,http t co 3K2k41eu5M,EmmaWatson,0,2
2015-10-09 16:50:29+00:00,I am pretty sure it will  We are working on trying to find the right project ,EmmaWatson,0.6705,2
2015-10-09 16:49:28+00:00,Blank Space   Genius,EmmaWatson,0,2
2015-10-09 16:48:12+00:00,Not my area of expertise   Buenos Dias  ,EmmaWatson,0,2
2015-10-09 16:47:23+00:00,ravi que vous etes la pour me soutenir avec mon nouveau film  Merci pour tout ,EmmaWatson,-0.128,2
2015-10-09 16:44:00+00:00,I love it ,EmmaWatson,0.6369,2
2015-10-09 16:42:45+00:00,scary  exciting  mysterious,EmmaWatson,0,2
2015-10-09 16:42:19+00:00,yes    ,EmmaWatson,0.4019,2
2015-10-09 16:42:08+00:00,It was hard at the beginning   It's been a long time since I last sung  But then I found my groove     ,EmmaWatson,-0.0516,2
2015-10-09 16:40:35+00:00,We filmed in Buenos Aires   I absolutely loved it there  Weather  food  people  music  dance  everything about it,EmmaWatson,0.6361,2
2015-10-09 16:39:03+00:00,yes xx,EmmaWatson,0.4019,2
2015-10-09 16:38:39+00:00,Hermione  I knew the books inside out and related to her so strongly  x,EmmaWatson,0.4101,2
2015-10-09 16:37:54+00:00,working on it with her too     ,EmmaWatson,0,2
2015-10-09 16:37:33+00:00,about this movie because she did a psychology degree last year  she was so helpful  I really enjoyed wor,EmmaWatson,0.8163,2
2015-10-09 16:36:57+00:00,exactly what her motives where and what experiences had formed her as a person  I talked to my mum a lot,EmmaWatson,0,2
2015-10-09 16:36:05+00:00,Angela was a small part and not much of her backstory was explained  I really had to try and figure out,EmmaWatson,0,2
2015-10-09 16:33:40+00:00,He is wonderful to work with  Its why I did the movie ,EmmaWatson,0.5719,2
2015-10-09 16:33:27+00:00,    It made me happy,EmmaWatson,0.5719,2
2015-10-09 16:27:02+00:00,yes ,EmmaWatson,0.4019,2
2015-10-09 16:25:40+00:00,yes    ,EmmaWatson,0.4019,2
2015-10-09 16:25:04+00:00,you're awesome,EmmaWatson,0.6249,2
2015-10-09 16:24:44+00:00,so hard  they are all great ,EmmaWatson,0.5279,2
2015-10-09 16:24:06+00:00,a friend told me about it,EmmaWatson,0.4939,2
2015-10-09 16:23:25+00:00,Lyra   His Dark Materials,EmmaWatson,0,2
2015-10-09 16:21:27+00:00,Grateful,EmmaWatson,0.4588,2
2015-10-09 16:20:50+00:00,when Alejandro and I climbed the CN tower together in Toronto ,EmmaWatson,0,2
2015-10-09 16:20:16+00:00,Yes   I thought The Others was brilliant,EmmaWatson,0.7579,2
2015-10-09 16:19:11+00:00,Her home,EmmaWatson,0,2
