Datetime,Text,Username
2022-06-24 00:22:03+00:00,"Roomies?!?!
(Well…. SAME FLOOR “roomies”???)
#walker finale #WalkerFamily",jarpad
2022-06-24 00:20:05+00:00,"Doesn’t feel right seeing the Davidsons at “our” ranch…. 🤬🤬🤬
#walker finale #WalkerFamily",jarpad
2022-06-24 00:14:12+00:00,"#cordri !!!!
Why y’all fighting?!?!?!
#walker finale #WalkerFamily",jarpad
2022-06-24 00:13:30+00:00,"Liam interested in working the ranch????… 
#walker finale #WalkerFamily",jarpad
2022-06-24 00:07:47+00:00,"Does #Cordri have a plan?!… 😳
#walker finale #WalkerFamily",jarpad
2022-06-24 00:06:28+00:00,"Love seein @imcobybell and @JeffLPierre do scenes together 😊
ESPECIALLY if it means I MIGHT be able to work with them more. 😁🤞
#Walker finale #WalkerFamily",jarpad
2022-06-24 00:04:25+00:00,"“Paramilitary Group”?… 🤔
Are the Rangers gonna need to call in some help?…
#Walker finale #WalkerFamily",jarpad
2022-06-24 00:02:45+00:00,"SOMEONE already misses her daughter 🤦‍♂️
Thank you to Kale for letting me throw a napkin at you 😊
#walker finale #WalkerFamily",jarpad
2022-06-24 00:00:06+00:00,"Y’all ready?!?!
HERE WE GO!!!!
#walker finale #WalkerFamily",jarpad
2022-06-23 20:04:45+00:00,"Soooooo….
Gonna be watching something tonight. 
Anybody care to join? (I’ll try not to tweet spoilers for those who haven’t had the chance to watch yet)
#Walker finale #walkerfamily",jarpad
2022-06-23 17:54:18+00:00,"As always, thank you @samhighfill!",jarpad
2022-06-22 20:20:52+00:00,Tomorrow!!! 🤠,jarpad
2022-06-22 20:12:31+00:00,"What can I say, the ladies love a musician!!! 🦖🦕😂

https://t.co/7R77pIbPXR",jarpad
2022-06-16 21:34:30+00:00,Hope y’all can make it,jarpad
2022-06-16 05:59:03+00:00,@movietvtechgeek @cwwalkersource @thecwwalker @FangasmSPN @KeeganAllen @pattmascua What’s up with the butt close-up?… 🤔🤦‍♂️,jarpad
2022-06-08 18:03:33+00:00,Thanks for watching! 🙏❤️,jarpad
2022-06-08 16:52:22+00:00,@bemasyl Truly unnerving,jarpad
2022-06-07 13:58:36+00:00,"@lindslecki Confirming. 
Not scripted.",jarpad
2022-06-07 13:57:58+00:00,"@walkergifs Easy… keep doing all the awesome things you’ve been doing. 😁
I’ll go first. 👍",jarpad
2022-06-06 18:55:14+00:00,Love the lady the tee and the cause! Can I get one @Stands!!!!!! 🙏,jarpad
2022-06-04 01:16:48+00:00,@SPNCordell May the odds be ever in your favor.,jarpad
2022-06-04 00:57:29+00:00,@boykingsam_ OMG,jarpad
2022-06-04 00:55:38+00:00,"If you’re interested in attending tmr, the link to tickets is in my bio/Linktree! See y’all there!!❤️",jarpad
2022-06-03 21:49:43+00:00,"YO!
So, @realdavidnutter has joined #Twitter 😳
He directed the pilot of #Supernatural and remained a producer til the end.
This man is a living legend. 
(He also directed me on #ER for my FIRST EVER appearance on television… so feel free to blame HIM! 😊)",jarpad
2022-06-03 18:52:31+00:00,@sweetackIes Happy Birthday!,jarpad
2022-06-03 18:51:22+00:00,@winchesterleahy congrats!!!,jarpad
2022-06-03 18:49:15+00:00,@softiejared ❤️,jarpad
2022-06-03 18:47:08+00:00,@Kathrina_malik I think you're right,jarpad
2022-06-03 18:46:49+00:00,@FinalboyJared don't tell him that!,jarpad
2022-06-03 18:45:57+00:00,@dwvariant slacker!,jarpad
2022-06-03 18:45:06+00:00,@nbsamwinchester we are! thank you!,jarpad
2022-06-03 18:44:21+00:00,@emiliacllark Wait! We have the same wallpaper?,jarpad
2022-06-03 18:43:29+00:00,@Kathrina_malik apparently he's polish,jarpad
2022-06-03 18:40:34+00:00,"@walkerswillow having a @VoodooDoughnut doll made, then eating it",jarpad
2022-06-03 18:37:43+00:00,@SPNCordell who can say?,jarpad
2022-06-03 16:07:37+00:00,Y’all means ALL 🏳️‍🌈#HappyPrideMonth,jarpad
2022-06-01 17:22:50+00:00,"@ANTHR0POID @Smexg1 Big cars?
Like, trucks that fit actual people in them?
Or, smaller cars?
Like, Hot Wheels?…
(For what it’s worth, if you intend to go through with this, I’d advise the latter)",jarpad
2022-05-31 17:19:03+00:00,Hey y’all wanted to give you the heads up that I’ll be unable to attend the SPN Convention in San Fran July 8-10 due to a scheduling conflict.  Will miss y’all but have fun and see you soon!!,jarpad
2022-05-13 03:28:18+00:00,"Hey #fam
Greetings from the final week of #walker season 2!
Just wanna say I’m so grateful and excited for todays news, and for what’s to come!
I love y’all. 
I see y’all. 
You ain’t gettin rid of us yet. 
😉😊
#WalkerFamily #WalkerIndependence",jarpad
2022-05-13 03:22:11+00:00,@mishacollins @JensenAckles I’m in!!! (As long as I can man the cowbell). #congrats you beautiful people @GenPadalecki @mishacollins @JensenAckles @DanneelHarris,jarpad
2022-05-09 19:09:36+00:00,"#MotivationMonday
My friend/co-worker/fellow-#WalkerFamily member is fighting a hard fight; with grace, class, humility and determination. 😊
So honored to be part of her support circle. 
🙏🙏❤️❤️

Help our friend Kathy Miller beat leukemia 
 https://t.co/01iiA4QfXD",jarpad
2022-05-08 18:29:54+00:00,Happy Mother’s Day! You deserve the world and I love y’all! 🙏❤️,jarpad
2022-05-06 01:00:44+00:00,"😳😳😳😳
Quit doing this to us #Walker!!!
#WalkerFamily",jarpad
2022-05-06 00:52:05+00:00,"👏👏👏👏
😊😊😊😊
#WalkerFamily #Walker",jarpad
2022-05-06 00:47:49+00:00,"Tweet delay on my end…
Just, loving everything about this…
#WalkerFamily #Walker",jarpad
2022-05-06 00:33:09+00:00,"My children are terrible liars 🤦‍♂️🤦‍♂️🤦‍♂️
#WalkerFamily #Walker",jarpad
2022-05-06 00:28:30+00:00,"😭😭
#cass #ben
#WalkerFamily #Walker",jarpad
2022-05-06 00:24:32+00:00,"Hate to admit it, but #liam might have some decent advice about #geri/#twyla…. 🤦‍♂️
#WalkerFamily #Walker",jarpad
2022-05-06 00:22:29+00:00,"Cool it Twyla!!! I’m tryin to help!!!
#WalkerFamily #Walker",jarpad
2022-05-06 00:15:47+00:00,"#geri and #walker walkin along the football fields where the Austin Marathon is run. 😊😊😊
#WalkerFamily",jarpad
2022-05-06 00:12:12+00:00,"Anybody see that “360”?…. 😊
A special favorite of our intrepid A.D./Director Phil (who directed last weeks episode!!!)…
Caa Caw!!!!
#WalkerFamily #walker",jarpad
2022-05-06 00:06:06+00:00,"#Cass and #Ben?!?!
#WalkerFamily #walker",jarpad
2022-05-06 00:01:38+00:00,"Happy 40th Anniversary #Bonham and #Abilene!!
#WalkerFamily #Walker",jarpad
2022-05-05 23:32:28+00:00,"Hey #WalkerFamily !!!!
So, I’d love to watch the episode with y’all at 7pm central time 😊🙏
My brains been workin a little slower than usual lately (don’t know why 🤦‍♂️), but I’ll still try and pop in with some insight and comments!!
🙏🙏❤️ ❤️
#walker #akf",jarpad
2022-04-26 23:06:36+00:00,Hey y’all! I want to thank everyone for the outpouring of love. I’m definitely on the mend and hoping to return to filming later this week.  I’m so lucky to have had the best care and be surrounded by people who love me.  So grateful for everyone🙏#SPNFamily #WalkerFamily #AKF https://t.co/TF1C73sbX8,jarpad
2022-04-21 18:28:31+00:00,Hey #SpnFamily! Sorry to miss y’all in NYC this weekend. Thank you and the #WalkerFamily for all the love and support. Can’t wait to see y’all again. 🙏❤️,jarpad
2022-04-15 01:03:28+00:00,"Alright #walkerfamily
Thanks SO MUCH for joining #walker tonight!
Hope y’all enjoyed the show. And, the SHOW!
Thanks @JensenAckles for comin out and steerin the ship, and watchin @KansasBand together again. Hadn’t seen em live since Comic-Con. 
Signing out.
🙏",jarpad
2022-04-15 01:00:08+00:00,"WHO IS IN THAT TRAILER?!?!?!
WHOOOOOOO?!?!?!?! 🤬😳🤬😳
#Walker #WalkerFamily",jarpad
2022-04-15 00:50:48+00:00,"#cordri goin and breakin my heart…. During @KansasBand!!!!
I’m mad at y’all. 🤬🤬🤬
#walker #WalkerFamily",jarpad
2022-04-15 00:47:11+00:00,"No words. 
Just. No words. 
Thank you @KansasBand 
Y’all rock. And roll. 
#CarryOn
#walker #WalkerFamily",jarpad
2022-04-15 00:44:56+00:00,"Is it time?!?! Is it time?!?!
🤞🤞🤞🤞🤞
#walker #WalkerFamily @KansasBand",jarpad
2022-04-15 00:37:09+00:00,"“Aunt Geri” ACTUALLY being an “Aunt”…. Crazy…
#Walker #WalkerFamily",jarpad
2022-04-15 00:30:50+00:00,"Hmmmmm…. Think #walker may be pushing the envelope a bit…. Testing boundaries…
Hope@this doesn’t backfire! 😳
#walker #WalkerFamily",jarpad
2022-04-15 00:27:44+00:00,"@mollyhagan @OdetteAnnable 
👏👏👏
#Walker #WalkerFamily",jarpad
2022-04-15 00:23:33+00:00,"Just wait for the “bear prank” during the filming of this scene…. 😭
#walker #WalkerFamily",jarpad
2022-04-15 00:18:16+00:00,"Come on, Cass?!?!
We’re at a fair!! Supposed to be having a #dramafree good time!!!! 🤦‍♂️
#walker #walkerfamily",jarpad
2022-04-15 00:16:59+00:00,"“How you doin?”…
Tried to do my best #Joey impression… I think it needs a little bit of work…
(Our directors idea 😊)
#walker #WalkerFamily @JensenAckles",jarpad
2022-04-15 00:15:50+00:00,"YEAH!!!
Definitely the only physical competition I could win against @FRANKTRIGG 
#walker #WalkerFamily #ufc",jarpad
2022-04-15 00:13:55+00:00,"How did I get suckered into this????…
🤦‍♂️
#walker #walkerfamily",jarpad
2022-04-15 00:13:20+00:00,"😳😳
#Walker #walkerfamily",jarpad
2022-04-15 00:08:00+00:00,"Uh oh…. Handsome man I’m the cowboy hat seemed to elicit a response out of Cassie… who is he?!?!
#Walker #walkerfamily",jarpad
2022-04-15 00:06:13+00:00,No JOKE @JeffLPierre can swing a hammer!! #walker #WalkerFamily,jarpad
2022-04-15 00:03:44+00:00,"KANSAS?!?!?! I’M IN!!!
#walker #WalkerFamily @KansasBand",jarpad
2022-04-15 00:01:58+00:00,"Augie!!!???
Why you sellin me out?!?!
#walker #walkerfamily",jarpad
2022-04-15 00:01:31+00:00,"Starting an episode (or, a day) with bacon is NEVER a bad idea!
#Walker #WalkerFamily",jarpad
2022-04-14 23:55:00+00:00,"5 minutes and counting!!
#walker #WalkerFamily",jarpad
2022-04-14 23:31:04+00:00,"T-30 minutes until #walker!!!
#WalkerFamily",jarpad
2022-04-14 22:01:24+00:00,@RuthieConnell @DCComics @hbomax @SleepyPanda76 Helllooo Nurse! Congrats @RuthieConnell!,jarpad
2022-04-14 17:54:07+00:00,"Great chatting with ya!!
Excited to watch live tonight and tweet with y’all!!
#WalkerFamily #walker @JensenAckles",jarpad
2022-04-08 17:36:41+00:00,@SPNDuplicity @StoryMillMedia @RobBenedict @dicksp8jr @JensenAckles @juliebenz @therealKripke Thank you!,jarpad
2022-04-08 01:02:11+00:00,"Thank y’all so much for watching with us. 
What an episode. 
What an amazing job by the writers and crew and cast. 
🙏🙏
#walker #WalkerFamily https://t.co/qPzHupGTZR",jarpad
2022-04-08 00:49:54+00:00,"……
H😳LY
SH!T….
…..
Gonna need a sec to process over here…
#Walker #WalkerFamily",jarpad
2022-04-08 00:44:01+00:00,"Ok…. 
I am GLUED to this!…
Check in soon…
#walker #WalkerFamily",jarpad
2022-04-08 00:41:13+00:00,"@ALundquist5 Not “yet”…
But, gonna talk to somebody about it…
Gonna use my “Angry Walker” face and voice…
Hope it will be, after that conversation…
🤞
#walker #WalkerFamily",jarpad
2022-04-08 00:39:36+00:00,@samsdimpless @samishdean Front or back?,jarpad
2022-04-08 00:39:24+00:00,"@stacy1983x I can neither confirm nor deny (this damn “Executive Producer” job is constraining…). 
All I can say is that I hope you see it ASAP!
It’s worth the jail time. 
😜
#walker #WalkerFamily",jarpad
2022-04-08 00:37:41+00:00,@DobsonJulieM Orally.,jarpad
2022-04-08 00:37:27+00:00,"Alright!
Nate Smith is at The Side Step!
And, I gotta feeling that he has SOMETHING that he’s hiding!!!
Get there #Walker!!
Let’s find out what he knows!!!
#WalkerFamily",jarpad
2022-04-08 00:36:32+00:00,@KendallMcDannel HBD!,jarpad
2022-04-08 00:34:48+00:00,"@samishdean It was getting kinda runny. 
And, I bet you think that’s funny. 
But, it’s snot. 
#walker #WalkerFamily 
#dadjokes #DadBod",jarpad
2022-04-08 00:33:43+00:00,"Oooohhhhhh!
Game on Denise!!
#walker #WalkerFamily",jarpad
2022-04-08 00:31:29+00:00,"BTS - the scene with Cassie and Nate was the ONLY time I have ever been cold while filming in Austn (lliterally, shivering between takes and jumping up and down to try and warm myself up)
You can see it in my red nose…
#Rudolph #Cordolph #Rudell
#walker #WalkerFamily",jarpad
2022-04-08 00:28:10+00:00,"Cordell eats chips the same way Jared eats chips. 🤦‍♂️
#walker #WalkerFamily",jarpad
2022-04-08 00:26:39+00:00,"Cordi!!!
What are you doing?!?!
Why are you being so aggressive with Nate?!?!
(Do you “sense” something”?)
#WalkerFamily #Walker",jarpad
2022-04-08 00:23:34+00:00,"@MILFJARED Not entirely true. 
#WalkerFamily #walker",jarpad
2022-04-08 00:22:22+00:00,"@Lindsy_Messer 😂😂
#walker #WalkerFamily",jarpad
2022-04-08 00:21:43+00:00,"@debbab3 Oh, you’ll see. 
You’ll… see…
(Said in a Yoda voice. Not Baby Yoda. Normal Yoda.)
#WalkerFamily #Walker",jarpad
2022-04-08 00:19:26+00:00,"Cordell is anxious, and feeling awful about his part in the family’s’ struggles…
I hope he takes a moment to get his head back on straight so he can get back to being there for them… 🤞🤞
#walker #WalkerFamily",jarpad
2022-04-08 00:16:27+00:00,"Ow my CHILDREN are stressed out!!!
Has to be my fault. 
#WalkerFamily #walker",jarpad
2022-04-08 00:15:33+00:00,"@jpadlovely 😂👍
#WalkerFamily",jarpad
2022-04-08 00:14:52+00:00,@alphamackr https://t.co/NuTYY2UDkf,jarpad
2022-04-08 00:13:27+00:00,"Cordell doubting himself about the outcome of the race…
😭
#WalkerFamily",jarpad
2022-04-08 00:12:39+00:00,"BTS: Mitch just had a big birthday 🥳 
#WalkerFamily 
#HappyBirthdayMitch",jarpad
2022-04-08 00:08:30+00:00,"Denise removed from the case - Good. 
Bail denied - AWFUL. 
🤦‍♂️
#WalkerFamily",jarpad
2022-04-08 00:02:44+00:00,"“One good thing”…
Sounds like a great habit…
#WalkerFamily",jarpad
2022-04-08 00:00:41+00:00,"Here we go!!!!
#WalkerFamily",jarpad
2022-04-07 23:47:33+00:00,@BunnellKara #DadBod,jarpad
2022-04-07 23:47:10+00:00,"@SPNDuplicity Didn’t have time to workout in the morning before work. 
Had to have this scene written in. 
#WalkerFamily",jarpad
2022-04-07 23:41:31+00:00,"@sammyswalker You speak. 
We listen. 
#WalkerFamily",jarpad
2022-04-07 23:40:52+00:00,"@jpadlovely I was 3 years old when this picture was taken. 
#WalkerFamily",jarpad
2022-04-07 23:39:26+00:00,"@MarshmanJoanne What’s a “cuppa”?
#WalkerFamily",jarpad
2022-04-07 23:38:38+00:00,"@LinseyEm92 @MarshmanJoanne I don’t believe you
#WalkerFamily",jarpad
2022-04-07 23:35:26+00:00,@dave26_david @proudofjarpad Mitch. Molly. Odette.,jarpad
2022-04-07 23:34:43+00:00,"@MarshmanJoanne Not sure what a “chin wag” is…. But I’m intrigued… 
🤔🤔🤔
Other than that, gonna watch #walker in half an hour. 😁🎉
#WalkerFamily",jarpad
2022-04-07 19:13:58+00:00,"Soooo…
Anybody doing anything tonight??…
Well….

Cancel your plans. 
Watch #Walker with me. 
Live. 
Texas time. (Obvs.)
#WalkerFamily",jarpad
2022-04-02 19:25:03+00:00,"@Charliescastles I have more chest hair… (it’s gross… and, a little smelly…)
But, you’re jacked! Keep it up!!
💪",jarpad
2022-04-01 22:21:50+00:00,"@Gayled_it You take care of you!!!
We all miss you, but want you to be healthy and happy. 😊😊",jarpad
2022-04-01 04:41:53+00:00,"@GeekandWesson Not sure what this means…
But I like it…",jarpad
2022-04-01 04:24:49+00:00,"@cadlymack I think….. 🤔
I think…. You’re a G.D. genius….
Making ALL of the phone calls. Right now. 
(They won’t answer. 🤦‍♂️)",jarpad
2022-04-01 01:07:39+00:00,"Alright. Heading back to the #walker set.
Trying to keep bringing y’all episodes that’ll make you laugh and cry, shout for joy and kick a chair in frustration. 
Tryna make y’all FEEL!
Thanks for watching with me. 🙏❤️
Love y’all, We ALL feel you here “with” us.
#WalkerFamily",jarpad
2022-04-01 00:59:38+00:00,"😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳
#WalkerFamily",jarpad
2022-04-01 00:57:18+00:00,"What are THEY doing at the #walker ranch?!?!?!
#WalkerFamily",jarpad
2022-04-01 00:56:08+00:00,"Good ol’ Cordell #Walker… wants to win fair and square…
#WalkerFamily",jarpad
2022-04-01 00:54:46+00:00,"Horse time!!!
(I love my job 😍)
#WalkerFamily",jarpad
2022-04-01 00:50:28+00:00,"We’re off!!!!
#WalkerFamily",jarpad
2022-04-01 00:46:55+00:00,"Big moment of truth in the #Walker family right now…
It’s happening. 😳
#WalkerFamily",jarpad
2022-04-01 00:38:24+00:00,"Deal’s off Daddy… It’s go time…
#WalkerFamily",jarpad
2022-04-01 00:36:03+00:00,"21!!!!
#WalkerFamily",jarpad
2022-04-01 00:33:03+00:00,"With Bonham Walker workin that saddle, with the #Walker iron sitting next to him, I’m feelin perty guud. 
#WalkerFamily",jarpad
2022-04-01 00:27:21+00:00,"Angry Walker is so sexy!!!
(*what I’m hoping to read in my twitter comments…. I’ll be looking… 🤦‍♂️)
#WalkerFamily",jarpad
2022-04-01 00:24:14+00:00,"Oh no….
PLEASE don’t tell me that damn lantern is gonna end up being an issue… 😳🤦‍♂️
#WalkerFamily",jarpad
2022-04-01 00:22:35+00:00,"Quit eating my food Cass!!
#WalkerFamily",jarpad
2022-04-01 00:17:12+00:00,"Denise!
What the h*** do you think you’re doing with my son?!?!
🤬🤬🤬🤬
#WalkerFamily",jarpad
2022-04-01 00:15:36+00:00,"Soooo…. Horse broke my phone…
If I had a nickel…. 🤦‍♂️
#WalkerFamily",jarpad
2022-04-01 00:13:57+00:00,"C’mon Chop!! HUSTLE!!!
#WalkerFamily",jarpad
2022-04-01 00:08:00+00:00,"Bonham doesn’t wanna listen, and Chopper don’t seem too happy either!!
🤦‍♂️
#WalkerFamily",jarpad
2022-04-01 00:04:37+00:00,"Looks like things aren’t great in the Davidson household… 🤔
#WalkerFamily",jarpad
2022-04-01 00:03:27+00:00,@Spnlove_j2 😂😂🤦‍♂️,jarpad
2022-04-01 00:02:33+00:00,"Cordell Walker did WHAT?!?!
#WalkerFamily",jarpad
2022-03-31 23:58:55+00:00,"Almost time!!!!!
😳😳😳
#WalkerFamily",jarpad
2022-03-31 21:39:04+00:00,"Soooo….
New episode of #Walker tonight 😊👏
I’ll be there. Live. 
Anybody wanna join? 🤞🤞
#WalkerFamily",jarpad
2022-03-21 21:20:00+00:00,@GenPadalecki @amazonwatch Amazing!! ❤️,jarpad
2022-03-19 23:21:33+00:00,"Thanks buddy. 
For all of the wonder. 
You made me a daddy. #HappyBirthdayTom 
#10 https://t.co/t7AaAWTQc0",jarpad
2022-03-17 15:57:34+00:00,And I know it’s going to happen eventually!! 😂 Happy Birthday Odette!!!!! https://t.co/UytPHgfdtg,jarpad
2022-03-16 16:54:47+00:00,Is it SFW this time?,jarpad
2022-03-11 02:03:43+00:00,"Holy. 
Moly. 
I can not WAIT to find out what happens next in #walker
#WalkerFamily 
(PS. I already know. 😝😝)",jarpad
2022-03-11 01:55:32+00:00,"WAIT?!?!
There’s another Davidson out there?!?!
#walker #WalkerFamily",jarpad
2022-03-11 01:53:20+00:00,"@dwvariant I can neither confirm nor deny this. 
#walker #WalkerFamily",jarpad
2022-03-11 01:50:13+00:00,"That was tense!!!
😳😳😳
#walker #WalkerFamily",jarpad
2022-03-11 01:47:04+00:00,@ob_rachel Possibly,jarpad
2022-03-11 01:46:45+00:00,"Geri with the assist!!
#walker #WalkerFamily",jarpad
2022-03-11 01:44:34+00:00,@sambratdean https://t.co/K912q4Llew,jarpad
2022-03-11 01:44:04+00:00,"@SPNDuplicity Brothers gotta hug!!
#walker #WalkerFamily",jarpad
2022-03-11 01:43:23+00:00,@KelliNicodemus Thanks for terrifying me.,jarpad
2022-03-11 01:43:02+00:00,"@skydreamer2003 I’m sorry you’ve had a rough go lately. 
This too shall pass. 
🙏❤️",jarpad
2022-03-11 01:41:28+00:00,"@LaurieSpn It’s the “DAMN DAVIDSONS!!” (Said in Bonham voice)
😊
#walker #WalkerFamily",jarpad
2022-03-11 01:40:30+00:00,"But, dinner was going so well!!!! 
😭😭😭🤦‍♂️🤦‍♂️🤦‍♂️
#walker #WalkerFamily",jarpad
2022-03-11 01:37:50+00:00,"Can we PLEEEEEEEAASE have a scene between #DrunkLiam and #DrunkDan?!?!?!
🤞🤞🤞👏👏
#walker #WalkerFamily",jarpad
2022-03-11 01:34:59+00:00,"Luckily, I have a TINY BIT of experience breaking up fights between my kids…
😂😂🤦‍♂️
#Walker #WalkerFamily",jarpad
2022-03-11 01:33:33+00:00,"@J_R_Bloodsteel I’ll take that!
And, thank you. 😊🙏",jarpad
2022-03-11 01:30:43+00:00,"Ummmmmm…….
I am NOT liking “that” lantern being back in our lives…
#Walker #walkerfam",jarpad
2022-03-11 01:28:58+00:00,"Denise is MAAAAAD. 😳😳😳
#walker #walkerfam",jarpad
2022-03-11 01:26:39+00:00,"A “dolly” AND a “buddy”?!?
And now TREY is there?!?!
@JeffLPierre @OdetteAnnable 
#walker #walkerfam",jarpad
2022-03-11 01:23:57+00:00,"Rock climbing and classic mustangs!!!!
I’m in!!
#walker #walkerfam",jarpad
2022-03-11 01:06:02+00:00,"Living in the Davidson land?????
Hmmmm….
#walker #walkerfam",jarpad
2022-03-11 01:03:08+00:00,"“Dolly”???? 🤔
#walker #walkerfam",jarpad
2022-03-11 01:01:33+00:00,"😳😳😳
#nsfw 
#walker #walkerfam",jarpad
2022-03-11 01:00:22+00:00,"HERE WE GO!!!
#walker #walkerfam",jarpad
2022-03-11 00:55:38+00:00,"Anybody here with me?… 🤔
#walker #walkerfam",jarpad
2022-03-10 19:59:00+00:00,"@KelliNicodemus Only if I don’t have to re-do that dance. 
😳🤦‍♂️",jarpad
2022-03-08 23:39:51+00:00,@Kathrina_malik @GenPadalecki I know 🤦‍♂️,jarpad
2022-03-08 23:38:06+00:00,https://t.co/3tIljA0eDi,jarpad
2022-03-08 23:38:06+00:00,"Speaking of amazing women!!!!
#InternationalWomensDay @GenPadalecki @ErikaMNews 

https://t.co/r8qPc3kVNv",jarpad
2022-03-08 19:15:04+00:00,He’s my stand-in.,jarpad
2022-03-08 19:05:15+00:00,Shoutout to all of the badass women in my life - you’re amazing!!!!!🙏 #InternationalWomensDay,jarpad
2022-03-05 04:32:28+00:00,@deanschoccymilk Sure can!,jarpad
2022-03-05 04:30:00+00:00,"@dwvariant For me, that would be called an “internal organ day”. As in, my internal organs would be smushed into smithereens. 
But, proud of you and impressed!!
😁👏💪",jarpad
2022-03-05 03:18:23+00:00,"@DemyForester Aaaaaaand, that will haunt my nightmares….
😳🤦‍♂️",jarpad
2022-03-04 16:27:30+00:00,Hey y’all check out the linktree in my bio for more ways you can help support Ukraine 🇺🇦 🙏🏻,jarpad
2022-03-04 02:03:52+00:00,"@jpadlovely “WE” broke the CW. 😊🙏
#walker",jarpad
2022-03-04 02:00:33+00:00,"😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳😳

#walker #WalkerFamily",jarpad
2022-03-04 01:57:09+00:00,"@KeeganAllen and @JeffLPierre on horseback….. I need a cold washcloth…
😳🤦‍♂️
#walker",jarpad
2022-03-04 01:55:37+00:00,"The other 42 rules…. Coming your way soon…
#walker",jarpad
2022-03-04 01:51:00+00:00,"Holy moly….
Such a huge episode, already….
CERTAINLY, there’s nothing else that can happen….. right????….
#Walker",jarpad
2022-03-04 01:48:06+00:00,"So much action!!! 😳😳
#walker",jarpad
2022-03-04 01:43:40+00:00,"STELLA!!
😳
#Walker",jarpad
2022-03-04 01:37:49+00:00,"Trunk joke???!!!
#TooSoon
#Walker",jarpad
2022-03-04 01:35:39+00:00,"What. Is. SHE. Doing in my house????
#Walker",jarpad
2022-03-04 01:33:37+00:00,"@Spnlove_j2 Odette. 
Always.",jarpad
2022-03-04 01:32:17+00:00,@thetraincars 🤦‍♂️,jarpad
2022-03-04 01:30:31+00:00,"@demondoyle Sorry. 
Been responding to tweets. 
Will get back on it!!",jarpad
2022-03-04 01:26:58+00:00,"Paititi…
When’s the next flight?!?!
#walker",jarpad
2022-03-04 01:23:50+00:00,"@schreckdevil There will be NO chuck norrising of any Butts. 
#Walker",jarpad
2022-03-04 01:23:13+00:00,"@walkerswillow “Tonight”????
#Walker",jarpad
2022-03-04 01:22:36+00:00,@senya_joy @SjSrwillis06 #RealUndoctoredPicture,jarpad
2022-03-04 01:21:05+00:00,"@SPNDuplicity Yes. 
Totally wrong. 
#walker",jarpad
2022-03-04 01:20:33+00:00,@Abbydavis0623 Nope. Loud and Clear.,jarpad
2022-03-04 01:19:37+00:00,@cordimples @TheWalkerWiki @rmurphy751 Well….,jarpad
2022-03-04 01:18:24+00:00,"@IGotyousammy @TheWalkerWiki @rmurphy751 😳😳😳
Sounds naughty. 
#Walker",jarpad
2022-03-04 01:17:42+00:00,"@MarshmanJoanne @rmurphy751 SO long. 
#walker",jarpad
2022-03-04 01:16:34+00:00,"@AllieEdwards04 @TheWalkerWiki @rmurphy751 Well, thank you….
That makes the back pain a little less intense…
#walker",jarpad
2022-03-04 01:15:41+00:00,"@Mrsbieberlove8 A JOKE!!!!
#Walker",jarpad
2022-03-04 01:14:22+00:00,"@SPNDuplicity Yes. 
Yes. 
#walker",jarpad
2022-03-04 01:13:50+00:00,"@JessCifelli Lots of running and hiding from my children…. You learn to contort…
#Walker",jarpad
2022-03-04 01:12:30+00:00,"@rmurphy751 Well, I’m glad YOU were happy about it..
I was stuck in a trunk!!! 🤬 #Walker",jarpad
2022-03-04 01:11:37+00:00,@SaraNickie I’m flexible. #walker,jarpad
2022-03-04 01:10:50+00:00,"Can’t place it, but I feel like Gale is angling for something…. 🤔
#Walker",jarpad
2022-03-04 01:06:37+00:00,Does #Walker need a new friend?.. 🤔,jarpad
2022-03-04 01:03:58+00:00,"Who doesn’t love tacos?!?!?!
Great outtakes during that 😊
#Walker",jarpad
2022-03-04 00:59:31+00:00,Here we go!!! #Walker,jarpad
2022-03-04 00:51:04+00:00,Alright y’all!!! 10 minutes until the brand new #Walker!!!!,jarpad
2022-03-03 22:48:56+00:00,@daianaxart @samgirlism Is she supposed to believe this?,jarpad
2022-03-03 19:55:09+00:00,As requested! #TikTok https://t.co/HjnXB60C66,jarpad
2022-03-03 19:20:48+00:00,Of course. When is good for you!!!!,jarpad
2022-03-03 18:40:31+00:00,Anyone free to join me tonight for a live tweet 🖐,jarpad
2022-03-01 18:51:08+00:00,🌻❤️,jarpad
2022-02-23 02:23:31+00:00,@WAYNEPARKER71 @Darkfireunicorn @GenPadalecki Amazing! Good job!!!!!,jarpad
2022-02-22 23:01:59+00:00,Happy 2/22/22! https://t.co/z63Q2hXhIh,jarpad
2022-02-21 17:14:25+00:00,@Davidbr14133727 I’m so sorry for your loss 🙏,jarpad
2022-02-21 17:13:08+00:00,"@Darkfireunicorn @GenPadalecki Congrats!!
👏👏👏",jarpad
2022-02-11 19:42:20+00:00,ARE YOU READY FOR SOME FARMING!!! Check out my personal fowl!! 😂😂 @GenPadalecki @charliecapen https://t.co/V3nlAxli0y,jarpad
